query,top tables,target table,target answer
who wrote lyrics to phantom of the opera,Alan Menken_927DBE4685FAB885,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Over the Rainbow_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Under the Sea_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Keith Carradine_E010EA4378C26D54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Into the West (song)_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Zip-a-Dee-Doo-Dah_7502E622B2DE2851,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Beauty and the Beast (Disney song)_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Can You Feel the Love Tonight_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,John Barry (composer)_7502E622B2DE2851,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,When You Wish Upon a Star_7502E622B2DE2851,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Eminem_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Howard Shore_4340BA7C8A5E6E9F,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Howard Shore_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Stevie Wonder_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Eminem_5178A7990E7209D5,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Morning After (Maureen McGovern song)_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Way You Look Tonight_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alan Menken_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Keith Carradine_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars: Episode I – The Phantom Menace_B95B0E7898F0E1D6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,When You Believe_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Up Where We Belong_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Swinging on a Star_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,My Heart Will Go On_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Flashdance... What a Feeling_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Falling Slowly_884A0F1FEBEE10C8,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Paul Williams (songwriter)_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,8 Mile (film)_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Barbra Streisand_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Moon River_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Never on Sunday (song)_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jesus Christ Superstar_7705844D385AED99,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of people considered father or mother of a scientific field_8E6F035069804520,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Let It Go (Disney song)_7BD51888BE6B2A40,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,High Hopes (Frank Sinatra song)_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Take My Breath Away_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Up Where We Belong_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,A Whole New World_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,You Light Up My Life (song)_6214DEAFAF2B9F54,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Joseph Brooks (songwriter)_884A0F1FEBEE10C8,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,"Baby, It's Cold Outside_884A0F1FEBEE10C8",The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Academy Award for Best Original Song_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jai Ho (song)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,When You Wish Upon a Star_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,White Christmas (song)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,8 Mile (film)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Remember Me (Pixar song)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Raindrops Keep Fallin' on My Head_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Born Free (Matt Monro song)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,"Que Sera, Sera (Whatever Will Be, Will Be)_7BD51888BE6B2A40",The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,It's Hard out Here for a Pimp_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Deidre Hall_AA1F9DFC7C3FE431,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Arthur's Theme (Best That You Can Do)_35D8C2C90B6746F9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Coraline_67AE3201C1FC27D5,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Kevin (Probably) Saves the World_42595D0C13DB1CE9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Rey Valera_F62CEC0C20AFE3F8,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Order of the Phoenix (fictional organisation)_91EAA734DE837E69,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Vaudeville_8623D1FEF862DD82,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Make Me Smile (Come Up and See Me)_1706A229A2B85B56,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Sesame Street_354F4231696051D4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Military history of African Americans_D302079E8BB79276,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Coraline (film)_CADD2491EF8F2204,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Picture of Dorian Gray_C0AB8CBCE0031F5E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Paul Williams (songwriter)_A42A9C0A4515281F,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,A Whole New World_1AD3DC3BE898F7CF,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Lucifer (TV series)_67AE3201C1FC27D5,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Mad Men (season 5)_E975CDC7DE05F3AC,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Only Fools and Horses episodes_A2F9C4DB7E6000E3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Superman enemies_5164A933C94C1B8A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of the longest-running West End shows_60DE810B1BA0CEF9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The League of Extraordinary Gentlemen (film)_C0AB8CBCE0031F5E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Penny Dreadful (TV series)_B8017A63AADAB449,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Sound of Music_644E64CD10A4CDD0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Thomas & Friends_F8377322B1E9F03B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Inuyasha episodes_2ED1C5DFFA328E1C,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Betty Draper_A1249ABBF1EC97A3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Don Draper_A1249ABBF1EC97A3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Bold Type_866590535E2211DE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,47th Academy Awards_4B3AF3F31AFC9AE6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of The Beverly Hillbillies episodes_59FF169FE068C5AB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,David McCallum_E4B062ED12BFAA97,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Hamilton (musical)_6C7A2354EF7E7381,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Italian musical terms used in English_129A603F21B93FC4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of prolific writers_2CC31AFAC9B4C237,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,John Barry (composer)_CEC8E50F84A9EF8E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Fiddler on the Roof_644E64CD10A4CDD0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars: Episode I – The Phantom Menace_205317DC9D302114,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Legend of the Blue Sea_6D94824B64F6BA28,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Who's the Boss?_567D6DF461F148CD,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,"Kiss Me, Kate_644E64CD10A4CDD0",The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Pink Floyd – The Wall_276782AE5E93C023,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Prince of Egypt_8D1F32256F378EE3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Strange Magic (film)_1E00C9DD93669A99,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Man of La Mancha_37A945F9BB5A5AEE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of James Bond vehicles_9CE2398775375A30,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Man of La Mancha_E143F78C34D9E07C,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,"Natasha, Pierre & The Great Comet of 1812_21568C862DED09D0",The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Billboard 200_402579AFE510AA90,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Time Lord_79662654D0886445,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Papal appointment_1555FA4D2F2CF23C,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Book of Mormon (musical)_37A945F9BB5A5AEE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Day of the Doctor_79662654D0886445,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Hunchback of Notre Dame (1996 film)_8D1F32256F378EE3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Fiddler on the Roof_E1070CB723B61655,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
