query,top tables,target table,target answer
who wrote the lyrics to beds are burning,The Blacklist (season 5)_CBC3A18ACB6FA16D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Total Drama Island_7502144965686ABC,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of iZombie episodes_802589B5A73238BB,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Criminal Minds (season 13)_3BA1FF7F2F309E5E,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who Do You Think You Are? (UK TV series)_F26884AB2EDD75F0,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Fantastic Beasts and Where to Find Them (film)_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,"Hawaii Five-0 (2010 TV series, season 8)_294E453A3DF0B9A3",Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Once Upon a Time (season 4)_1365CF7960DEFA75,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Fantastic Beasts: The Crimes of Grindelwald_F00D3946EBAD96E8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Chamber of Secrets_F00D3946EBAD96E8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Blacklist (season 5)_1DECC6B43FF3AD3,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Flash (season 4)_D836BD0B01DC4FDE,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Yo-kai Watch episodes_D5881C025BE0024F,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Below the Surface (Danish TV series)_1919D4BE5059390C,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Fear the Walking Dead (season 3)_98723925FDEBECFC,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Livin' on a Prayer_47A347A3EFD83030,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,You Give Love a Bad Name_650E43B702DF3C8D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Keith Carradine_E010EA4378C26D54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Cognitive development_27C6CAB2D31B862B,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who Do You Think You Are? (UK TV series)_89A98262D0B8F7CF,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Law & Order: Special Victims Unit (season 19)_CE9E9CCA105B6549,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Gentle on My Mind (song)_B29CD34B5DFF1CA4,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Over the Rainbow_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Under the Sea_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Blue Bloods (season 8)_8D10205FAF4C9367,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,(I've Had) The Time of My Life_7502E622B2DE2851,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Tinker Tailor Soldier Spy_C623EA12182D7F42,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter (film series)_F00D3946EBAD96E8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Total Drama Island_F286CD139F9A60B9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Half-Blood Prince (film)_F00D3946EBAD96E8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Time After Time (TV series)_907256779CC19B3F,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Millennium (novel series)_45C12221A23E0700,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Into the West (song)_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Colors of the Wind_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter_579E450E7EC797D7,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Beauty and the Beast (Disney song)_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Can You Feel the Love Tonight_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who Do You Think You Are? (UK TV series)_2357A67C5C3B7ECB,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Home and Away characters (1991)_7530B3C6A70DFE58,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Cursed Child_579E450E7EC797D7,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Shadow of Your Smile_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Windmills of Your Mind_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Ballad of High Noon_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Zip-a-Dee-Doo-Dah_7502E622B2DE2851,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of prolific writers_2CC31AFAC9B4C237,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,"Hawaii Five-0 (2010 TV series, season 8)_90B73EF24CB83BB3",Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Way You Look Tonight_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Windmills of Your Mind_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Morning After (Maureen McGovern song)_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Ethnic groups in the Philippines_FF5FEF6E9F0E66CC,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,John Barry (composer)_7502E622B2DE2851,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,When You Wish Upon a Star_7502E622B2DE2851,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Eminem_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Howard Shore_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Stevie Wonder_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Tales of Beedle the Bard_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who Do You Think You Are? (UK TV series)_E7487B4D62B771D6,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Alan Menken_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Keith Carradine_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,When You Believe_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Up Where We Belong_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,When the Boat Comes In_C861EEFE96339AF7,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Wanted Dead or Alive (Bon Jovi song)_650E43B702DF3C8D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Swinging on a Star_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,My Heart Will Go On_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Tracy Beaker series characters_C9BDBB0F292AD861,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Falling Slowly_884A0F1FEBEE10C8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Flashdance... What a Feeling_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,8 Mile (film)_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Barbra Streisand_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Moon River_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Soul Eater chapters_A851BFA45EE63D6D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Paul Williams (songwriter)_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Order of the Phoenix_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Never on Sunday (song)_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Let It Go (Disney song)_7BD51888BE6B2A40,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Deathly Hallows_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Half-Blood Prince_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Take My Breath Away_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Up Where We Belong_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,High Hopes (Frank Sinatra song)_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,A Whole New World_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Joseph Brooks (songwriter)_884A0F1FEBEE10C8,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,You Light Up My Life (song)_6214DEAFAF2B9F54,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,"Baby, It's Cold Outside_884A0F1FEBEE10C8",Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,It's My Life (Bon Jovi song)_47A347A3EFD83030,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Academy Award for Best Original Song_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Jai Ho (song)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,When You Wish Upon a Star_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,White Christmas (song)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,8 Mile (film)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Remember Me (Pixar song)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Raindrops Keep Fallin' on My Head_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Born Free (Matt Monro song)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Goblet of Fire_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Prisoner of Azkaban_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,"Que Sera, Sera (Whatever Will Be, Will Be)_7BD51888BE6B2A40",Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Flash (season 4)_4A9D0011833D3673,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,It's Hard out Here for a Pimp_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Total Drama Action_464969802FA65740,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Arthur's Theme (Best That You Can Do)_35D8C2C90B6746F9,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Gotham episodes_61EE8E540FBE3C4C,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Philosopher's Stone_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,J. K. Rowling_10B503D2361AB990,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Stevie Wonder_73FF93310AD2D63B,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Philosopher's Stone (film)_579E450E7EC797D7,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Grammy Award for Best Reggae Album_6166CB91FE1D0D1F,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Black Lightning (TV series)_29BC9DDE18C66CFC,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,The Big Bang Theory (season 11)_A7A895530ED40CA7,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Deathly Hallows – Part 1_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Deathly Hallows – Part 2_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Arrow episodes_96AADF43243AF982,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Who's a Pretty Boy?_FE259183B97085DF,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Man with a Plan (TV series)_503A04F2BAF91013,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,In Another World With My Smartphone_2BDCC233DAF2EB0B,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of minimum annual leave by country_F92297DA01945255,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,How to Get Away with Murder (season 4)_D47F365BC633EFAB,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Chamber of Secrets (film)_EA232F33E8488A7D,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Infection_17129B9E5286E136,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,NCIS: Los Angeles (season 9)_3FD4152A5812F4A4,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,List of Arrow episodes_5E4A82F4871AC129,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Goblet of Fire (film)_10B503D2361AB990,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
who wrote the lyrics to beds are burning,Harry Potter and the Prisoner of Azkaban (film)_10B503D2361AB990,Beds Are Burning_251B3FFDD3B25F53,Rob Hirst; Jim Moginie; Peter Garrett
